item_code,item_description,item_description_ar,supplier_item_ref,int_barcode,loc_barcode,purchase_point,ib,uom_value,uom_id,supplier_uom_value,supplier_uom_id,weight_value,weight_id,type_id,division_id,dept_code_id,supplier_code_id,product_code_id,subproduct_code_id,group_line_id,brand_line_code_id,brand_cls_code_id,section_code_id,size_code_id,gender_code_id,fragrance_code_id,color_code_id,collection_code_id,made_in_id,item_status_code_id,created_on,created_by,updated_on,updated_by,selectivetax,vatpercentage
DD-039253800,DIOR PRESTIGE LIGHT-IN-WHITE LIGHT,,F039253800,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,8,3,1,12,1,,1,,,,,,
DD-063090012,PRESTIGE CUSHION BOX 012 15G INT18,,F063090012,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,12,3,1,12,1,,1,,,,,,
DD-063090020,PRESTIGE CUSHION BOX 020 15G INT18,,F063090020,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,12,3,1,12,1,,1,,,,,,
DD-063090030,PRESTIGE CUSHION BOX 030 15G INT18,,F063090030,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,12,3,1,12,1,,1,,,,,,
DD-065751000,PREST CR EYES JAR 15ML INT16,,F065751000,,,40,0,1,5,,,,,3,1,5,20,30,491,97,47,155,8,13,3,1,12,1,,1,,,,,,
DD-066153000,PREST LIGHT CR JAR 50ML INT16,,F066153000,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,8,3,1,12,1,,1,,,,,,
DD-067053000,PREST CREME JAR 50ML INT15,,F067053000,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,8,3,1,12,1,,1,,,,,,
DD-067132000,PREST HUILE DE ROSE P/BTL 30ML INT,,F067132000,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,7,3,1,12,1,,1,,,,,,
DD-067653000,PREST RICH CR JAR 50ML INT17,,F067653000,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,8,3,1,12,1,,1,,,,,,
DD-068853000,PRESTIGE NIGHT CREME JAR 50ML,,F068853000,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,8,3,1,12,1,,1,,,,,,
DD-099600035,PREST MICELLAR FOAM TUBE 120ML INT,,C099600035,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,17,3,1,12,1,,1,,,,,,
DD-099600036,PREST BALM JAR 150ML INT18,,C099600036,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,20,3,1,12,1,,1,,,,,,
DD-099600037,PREST SCRUB JAR 150ML INT18,,C099600037,,,40,0,1,5,,,,,3,1,5,20,30,492,97,47,155,8,20,3,1,12,1,,1,,,,,,
DD-099600087,SERUM DE ROSE EYE TB,,C099600087,,,40,0,1,5,,,,,3,1,5,20,30,491,97,47,155,8,13,3,1,12,1,,1,,,,,,
DD-001,JADORE EDT TESTER,,T001,,,40,0,1,5,,,,,1,1,5,20,35,638,97,23,156,8,11,3,2,12,1,,1,,,,,,
